match_type,c0_trade_id,c1_trade_id,c0_entry_time,c1_entry_time,entry_delta_minutes,c0_net_r,c1_net_r,outcome_sign_changed
exact_common_entry,B0_technical_control_S5_000282,B1_technical_plus_macro_S5_000249,2020-05-21T17:36:00,2020-05-21T17:36:00,0.0,0.7085777126099335,0.7085777126099335,False
exact_common_entry,B0_technical_control_S5_000283,B1_technical_plus_macro_S5_000251,2020-05-25T17:22:00,2020-05-25T17:22:00,0.0,-1.0284923477694077,-1.0284923477694077,False
exact_common_entry,B0_technical_control_S5_000284,B1_technical_plus_macro_S5_000252,2020-05-26T17:04:00,2020-05-26T17:04:00,0.0,0.740443269621802,0.740443269621802,False
exact_common_entry,B0_technical_control_S5_000286,B1_technical_plus_macro_S5_000253,2020-05-26T17:59:00,2020-05-26T17:59:00,0.0,0.6977164759230897,0.6977164759230897,False
exact_common_entry,B0_technical_control_S5_000287,B1_technical_plus_macro_S5_000256,2020-06-01T01:01:00,2020-06-01T01:01:00,0.0,-1.0201473635735667,-1.0201473635735667,False
exact_common_entry,B0_technical_control_S5_000290,B1_technical_plus_macro_S5_000260,2020-06-03T03:04:00,2020-06-03T03:04:00,0.0,0.6605815947413581,0.6605815947413581,False
exact_common_entry,B0_technical_control_S5_000292,B1_technical_plus_macro_S5_000261,2020-06-03T11:43:00,2020-06-03T11:43:00,0.0,0.6616161616161564,0.6616161616161564,False
exact_common_entry,B0_technical_control_S5_000293,B1_technical_plus_macro_S5_000262,2020-06-03T11:46:00,2020-06-03T11:46:00,0.0,0.5929155313351098,0.5929155313351098,False
exact_common_entry,B0_technical_control_S5_000297,B1_technical_plus_macro_S5_000266,2020-06-08T01:04:00,2020-06-08T01:04:00,0.0,0.5577312626603481,0.5577312626603481,False
exact_common_entry,B0_technical_control_S5_000300,B1_technical_plus_macro_S5_000270,2020-06-15T12:39:00,2020-06-15T12:39:00,0.0,0.6493694738367798,0.6493694738367798,False
exact_common_entry,B0_technical_control_S5_000302,B1_technical_plus_macro_S5_000271,2020-06-17T12:33:00,2020-06-17T12:33:00,0.0,0.6094856503913249,0.6094856503913249,False
exact_common_entry,B0_technical_control_S5_000303,B1_technical_plus_macro_S5_000272,2020-06-22T01:06:00,2020-06-22T01:06:00,0.0,-1.0149355637108628,-1.0149355637108628,False
exact_common_entry,B0_technical_control_S5_000309,B1_technical_plus_macro_S5_000278,2020-07-22T04:13:00,2020-07-22T04:13:00,0.0,0.662543643021376,0.662543643021376,False
exact_common_entry,B0_technical_control_S5_000310,B1_technical_plus_macro_S5_000279,2020-07-22T04:15:00,2020-07-22T04:15:00,0.0,-1.0129985887246578,-1.0129985887246578,False
exact_common_entry,B0_technical_control_S5_000319,B1_technical_plus_macro_S5_000289,2020-08-03T01:06:00,2020-08-03T01:06:00,0.0,0.7044342305402996,0.7044342305402996,False
exact_common_entry,B0_technical_control_S5_000326,B1_technical_plus_macro_S5_000292,2020-08-11T03:38:00,2020-08-11T03:38:00,0.0,-1.0249821556031722,-1.0249821556031722,False
exact_common_entry,B0_technical_control_S5_000327,B1_technical_plus_macro_S5_000293,2020-08-11T04:18:00,2020-08-11T04:18:00,0.0,0.620911009497027,0.620911009497027,False
exact_common_entry,B0_technical_control_S5_000331,B1_technical_plus_macro_S5_000295,2020-08-11T09:35:00,2020-08-11T09:35:00,0.0,0.68916522001659,0.68916522001659,False
exact_common_entry,B0_technical_control_S5_000332,B1_technical_plus_macro_S5_000296,2020-08-11T11:10:00,2020-08-11T11:10:00,0.0,0.6677004873726015,0.6677004873726015,False
exact_common_entry,B0_technical_control_S5_000334,B1_technical_plus_macro_S5_000297,2020-08-11T11:29:00,2020-08-11T11:29:00,0.0,0.6844085600062955,0.6844085600062955,False
exact_common_entry,B0_technical_control_S5_000335,B1_technical_plus_macro_S5_000298,2020-08-11T17:01:00,2020-08-11T17:01:00,0.0,0.7186584735542364,0.7186584735542364,False
exact_common_entry,B0_technical_control_S5_000339,B1_technical_plus_macro_S5_000299,2020-08-11T22:35:00,2020-08-11T22:35:00,0.0,0.67412566686425,0.67412566686425,False
exact_common_entry,B0_technical_control_S5_000342,B1_technical_plus_macro_S5_000305,2020-08-12T03:00:00,2020-08-12T03:00:00,0.0,0.6427906976744265,0.6427906976744265,False
exact_common_entry,B0_technical_control_S5_000348,B1_technical_plus_macro_S5_000308,2020-08-12T04:31:00,2020-08-12T04:31:00,0.0,-1.0209882465819253,-1.0209882465819253,False
exact_common_entry,B0_technical_control_S5_000349,B1_technical_plus_macro_S5_000309,2020-08-12T04:59:00,2020-08-12T04:59:00,0.0,-1.0085805344447234,-1.0085805344447234,False
exact_common_entry,B0_technical_control_S5_000352,B1_technical_plus_macro_S5_000310,2020-08-12T11:41:00,2020-08-12T11:41:00,0.0,-1.0093378154847756,-1.0093378154847756,False
exact_common_entry,B0_technical_control_S5_000355,B1_technical_plus_macro_S5_000312,2020-08-17T01:07:00,2020-08-17T01:07:00,0.0,0.6184538653366715,0.6184538653366715,False
exact_common_entry,B0_technical_control_S5_000356,B1_technical_plus_macro_S5_000313,2020-08-17T01:12:00,2020-08-17T01:12:00,0.0,0.5960737346386282,0.5960737346386282,False
exact_common_entry,B0_technical_control_S5_000357,B1_technical_plus_macro_S5_000314,2020-08-17T02:55:00,2020-08-17T02:55:00,0.0,-1.0200849305635367,-1.0200849305635367,False
exact_common_entry,B0_technical_control_S5_000358,B1_technical_plus_macro_S5_000315,2020-08-17T03:11:00,2020-08-17T03:11:00,0.0,0.6590816741162124,0.6590816741162124,False
exact_common_entry,B0_technical_control_S5_000359,B1_technical_plus_macro_S5_000316,2020-08-17T03:15:00,2020-08-17T03:15:00,0.0,-1.0148531658462252,-1.0148531658462252,False
exact_common_entry,B0_technical_control_S5_000360,B1_technical_plus_macro_S5_000317,2020-08-17T03:47:00,2020-08-17T03:47:00,0.0,0.5933686469089691,0.5933686469089691,False
exact_common_entry,B0_technical_control_S5_000361,B1_technical_plus_macro_S5_000318,2020-08-17T03:50:00,2020-08-17T03:50:00,0.0,0.593171435441172,0.593171435441172,False
exact_common_entry,B0_technical_control_S5_000362,B1_technical_plus_macro_S5_000319,2020-08-17T03:54:00,2020-08-17T03:54:00,0.0,0.6192798864845362,0.6192798864845362,False
