provider,instrument,gap_start_utc,gap_end_utc,missing_minutes,classification,native_before_open_utc,native_before_open,native_before_high,native_before_low,native_before_close,native_after_open_utc,native_after_open,native_after_high,native_after_low,native_after_close
Dukascopy,GBP/USD,2022-12-30T22:00:00+00:00,2023-01-01T23:04:00+00:00,2944,unexplained_source_gap,2022-12-30T21:59:00+00:00,1.20955,1.20992,1.20921,1.20934,2023-01-01T23:04:00+00:00,1.20615,1.20615,1.20613,1.20613
Dukascopy,GBP/USD,2023-01-01T23:09:00+00:00,2023-01-01T23:18:00+00:00,9,unexplained_source_gap,2023-01-01T23:08:00+00:00,1.20564,1.20664,1.20564,1.20664,2023-01-01T23:18:00+00:00,1.20566,1.20644,1.20563,1.20643
Dukascopy,GBP/USD,2023-01-06T22:00:00+00:00,2023-01-08T22:03:00+00:00,2883,unexplained_source_gap,2023-01-06T21:59:00+00:00,1.2093,1.20936,1.20873,1.20874,2023-01-08T22:03:00+00:00,1.20793,1.20794,1.20793,1.20794
Dukascopy,GBP/USD,2023-01-13T22:00:00+00:00,2023-01-15T22:02:00+00:00,2882,unexplained_source_gap,2023-01-13T21:59:00+00:00,1.22309,1.22341,1.22212,1.2223,2023-01-15T22:02:00+00:00,1.22125,1.22136,1.22124,1.22136
Dukascopy,GBP/USD,2023-02-12T22:30:00+00:00,2023-02-12T22:36:00+00:00,6,unexplained_source_gap,2023-02-12T22:29:00+00:00,1.20572,1.20573,1.20572,1.20573,2023-02-12T22:36:00+00:00,1.20573,1.20573,1.20573,1.20573
Dukascopy,GBP/USD,2023-03-03T22:00:00+00:00,2023-03-05T22:04:00+00:00,2884,unexplained_source_gap,2023-03-03T21:59:00+00:00,1.20434,1.20437,1.20433,1.20437,2023-03-05T22:04:00+00:00,1.20253,1.20254,1.20253,1.20254
Dukascopy,GBP/USD,2023-03-17T21:00:00+00:00,2023-03-19T21:04:00+00:00,2884,unexplained_source_gap,2023-03-17T20:59:00+00:00,1.21794,1.21794,1.21715,1.21726,2023-03-19T21:04:00+00:00,1.21998,1.21998,1.21997,1.21998
Dukascopy,GBP/USD,2023-04-07T21:00:00+00:00,2023-04-09T21:04:00+00:00,2884,unexplained_source_gap,2023-04-07T20:59:00+00:00,1.24127,1.24127,1.24113,1.24113,2023-04-09T21:04:00+00:00,1.24168,1.24168,1.24167,1.24167
Dukascopy,GBP/USD,2023-04-14T21:00:00+00:00,2023-04-16T21:04:00+00:00,2884,unexplained_source_gap,2023-04-14T20:59:00+00:00,1.24143,1.24149,1.24107,1.24107,2023-04-16T21:04:00+00:00,1.23985,1.24024,1.23985,1.24024
Dukascopy,GBP/USD,2023-05-12T21:00:00+00:00,2023-05-14T21:04:00+00:00,2884,unexplained_source_gap,2023-05-12T20:59:00+00:00,1.24469,1.24473,1.24437,1.24437,2023-05-14T21:04:00+00:00,1.24542,1.24542,1.24534,1.24534
Dukascopy,GBP/USD,2023-05-19T21:00:00+00:00,2023-05-21T21:04:00+00:00,2884,unexplained_source_gap,2023-05-19T20:59:00+00:00,1.24413,1.24423,1.24411,1.24411,2023-05-21T21:04:00+00:00,1.24354,1.24367,1.24352,1.24367
Dukascopy,GBP/USD,2023-05-26T21:00:00+00:00,2023-05-28T21:03:00+00:00,2883,unexplained_source_gap,2023-05-26T20:59:00+00:00,1.2344,1.2344,1.23437,1.23437,2023-05-28T21:03:00+00:00,1.23326,1.23326,1.23325,1.23325
Dukascopy,GBP/USD,2023-06-02T21:00:00+00:00,2023-06-04T21:04:00+00:00,2884,unexplained_source_gap,2023-06-02T20:59:00+00:00,1.2446,1.24479,1.24434,1.24434,2023-06-04T21:04:00+00:00,1.24474,1.24474,1.24403,1.24403
Dukascopy,GBP/USD,2023-06-09T21:00:00+00:00,2023-06-11T21:05:00+00:00,2885,unexplained_source_gap,2023-06-09T20:59:00+00:00,1.25792,1.25792,1.25754,1.25754,2023-06-11T21:05:00+00:00,1.25644,1.25644,1.25643,1.25644
Dukascopy,GBP/USD,2023-06-30T21:00:00+00:00,2023-07-02T21:04:00+00:00,2884,unexplained_source_gap,2023-06-30T20:59:00+00:00,1.26947,1.2695,1.26902,1.26902,2023-07-02T21:04:00+00:00,1.26892,1.26945,1.26892,1.26945
Dukascopy,GBP/USD,2023-07-07T21:00:00+00:00,2023-07-09T21:01:00+00:00,2881,unexplained_source_gap,2023-07-07T20:59:00+00:00,1.28381,1.28411,1.28341,1.28343,2023-07-09T21:01:00+00:00,1.28307,1.28312,1.28298,1.283
Dukascopy,GBP/USD,2023-07-09T21:17:00+00:00,2023-07-09T21:23:00+00:00,6,unexplained_source_gap,2023-07-09T21:16:00+00:00,1.28314,1.28314,1.28314,1.28314,2023-07-09T21:23:00+00:00,1.28314,1.28314,1.28314,1.28314
Dukascopy,GBP/USD,2023-07-14T21:00:00+00:00,2023-07-16T21:04:00+00:00,2884,unexplained_source_gap,2023-07-14T20:59:00+00:00,1.30917,1.30917,1.30859,1.30859,2023-07-16T21:04:00+00:00,1.30893,1.30913,1.30893,1.30913
Dukascopy,GBP/USD,2023-07-28T21:00:00+00:00,2023-07-30T21:04:00+00:00,2884,unexplained_source_gap,2023-07-28T20:59:00+00:00,1.2846,1.2846,1.28432,1.28455,2023-07-30T21:04:00+00:00,1.28381,1.28381,1.28381,1.28381
Dukascopy,GBP/USD,2023-08-04T21:00:00+00:00,2023-08-06T21:02:00+00:00,2882,unexplained_source_gap,2023-08-04T20:59:00+00:00,1.27435,1.27449,1.27426,1.27426,2023-08-06T21:02:00+00:00,1.27512,1.27513,1.27512,1.27513
Dukascopy,GBP/USD,2023-08-06T21:17:00+00:00,2023-08-06T21:24:00+00:00,7,unexplained_source_gap,2023-08-06T21:16:00+00:00,1.27556,1.27571,1.27549,1.27571,2023-08-06T21:24:00+00:00,1.27578,1.27578,1.27543,1.27543
Dukascopy,GBP/USD,2023-08-11T21:00:00+00:00,2023-08-13T21:02:00+00:00,2882,unexplained_source_gap,2023-08-11T20:59:00+00:00,1.26934,1.26934,1.26897,1.269,2023-08-13T21:02:00+00:00,1.26916,1.26923,1.26916,1.26923
Dukascopy,GBP/USD,2023-08-25T21:00:00+00:00,2023-08-27T21:04:00+00:00,2884,unexplained_source_gap,2023-08-25T20:59:00+00:00,1.25765,1.25767,1.25723,1.25723,2023-08-27T21:04:00+00:00,1.25809,1.25809,1.25803,1.25809
Dukascopy,GBP/USD,2023-09-22T21:00:00+00:00,2023-09-24T21:04:00+00:00,2884,unexplained_source_gap,2023-09-22T20:59:00+00:00,1.22383,1.22383,1.22348,1.22371,2023-09-24T21:04:00+00:00,1.22467,1.22467,1.2246,1.2246
Dukascopy,GBP/USD,2023-10-13T21:00:00+00:00,2023-10-15T21:02:00+00:00,2882,unexplained_source_gap,2023-10-13T20:59:00+00:00,1.21401,1.21422,1.2135,1.21358,2023-10-15T21:02:00+00:00,1.21416,1.21416,1.21415,1.21415
