start_utc,end_utc,exact_rows
2024-01-15T00:15:00+00:00,2024-01-15T00:15:00+00:00,1
2024-01-15T01:00:00+00:00,2024-01-15T01:00:00+00:00,1
2024-01-22T00:00:00+00:00,2024-01-22T00:02:00+00:00,3
2024-01-22T00:05:00+00:00,2024-01-22T00:06:00+00:00,2
2024-01-22T00:15:00+00:00,2024-01-22T00:16:00+00:00,2
2024-01-22T01:00:00+00:00,2024-01-22T01:01:00+00:00,2
2024-01-29T00:00:00+00:00,2024-01-29T00:01:00+00:00,2
2024-01-29T00:05:00+00:00,2024-01-29T00:05:00+00:00,1
2024-01-29T00:15:00+00:00,2024-01-29T00:15:00+00:00,1
2024-01-29T01:00:00+00:00,2024-01-29T01:00:00+00:00,1
2024-02-05T00:00:00+00:00,2024-02-05T00:01:00+00:00,2
2024-02-05T00:05:00+00:00,2024-02-05T00:05:00+00:00,1
2024-02-05T00:15:00+00:00,2024-02-05T00:15:00+00:00,1
2024-02-05T01:00:00+00:00,2024-02-05T01:00:00+00:00,1
2024-02-12T00:00:00+00:00,2024-02-12T00:01:00+00:00,2
2024-02-12T00:05:00+00:00,2024-02-12T00:05:00+00:00,1
2024-02-12T00:15:00+00:00,2024-02-12T00:15:00+00:00,1
2024-02-12T01:00:00+00:00,2024-02-12T01:00:00+00:00,1
2024-02-19T00:00:00+00:00,2024-02-19T00:02:00+00:00,3
2024-02-19T00:05:00+00:00,2024-02-19T00:06:00+00:00,2
2024-02-19T00:15:00+00:00,2024-02-19T00:16:00+00:00,2
2024-02-19T01:00:00+00:00,2024-02-19T01:01:00+00:00,2
2024-02-26T00:00:00+00:00,2024-02-26T00:01:00+00:00,2
2024-02-26T00:05:00+00:00,2024-02-26T00:05:00+00:00,1
2024-02-26T00:15:00+00:00,2024-02-26T00:15:00+00:00,1
2024-02-26T01:00:00+00:00,2024-02-26T01:00:00+00:00,1
2024-03-04T00:00:00+00:00,2024-03-04T00:02:00+00:00,3
2024-03-04T00:05:00+00:00,2024-03-04T00:06:00+00:00,2
2024-03-04T00:15:00+00:00,2024-03-04T00:16:00+00:00,2
2024-03-04T01:00:00+00:00,2024-03-04T01:01:00+00:00,2
2024-03-10T23:00:00+00:00,2024-03-10T23:01:00+00:00,2
2024-03-10T23:05:00+00:00,2024-03-10T23:05:00+00:00,1
2024-03-10T23:15:00+00:00,2024-03-10T23:15:00+00:00,1
2024-03-11T00:00:00+00:00,2024-03-11T00:00:00+00:00,1
2024-03-17T23:00:00+00:00,2024-03-17T23:01:00+00:00,2
2024-03-17T23:05:00+00:00,2024-03-17T23:05:00+00:00,1
2024-03-17T23:15:00+00:00,2024-03-17T23:15:00+00:00,1
2024-03-18T00:00:00+00:00,2024-03-18T00:00:00+00:00,1
2024-03-24T23:00:00+00:00,2024-03-24T23:01:00+00:00,2
2024-03-24T23:05:00+00:00,2024-03-24T23:05:00+00:00,1
2024-03-24T23:15:00+00:00,2024-03-24T23:15:00+00:00,1
2024-03-25T00:00:00+00:00,2024-03-25T00:00:00+00:00,1
2024-04-01T00:00:00+00:00,2024-04-01T00:03:00+00:00,4
2024-04-01T00:05:00+00:00,2024-04-01T00:07:00+00:00,3
2024-04-01T00:15:00+00:00,2024-04-01T00:17:00+00:00,3
2024-04-01T01:00:00+00:00,2024-04-01T01:02:00+00:00,3
2024-04-08T00:00:00+00:00,2024-04-08T00:02:00+00:00,3
2024-04-08T00:05:00+00:00,2024-04-08T00:06:00+00:00,2
2024-04-08T00:15:00+00:00,2024-04-08T00:16:00+00:00,2
2024-04-08T01:00:00+00:00,2024-04-08T01:01:00+00:00,2
2024-04-15T00:00:00+00:00,2024-04-15T00:02:00+00:00,3
2024-04-15T00:05:00+00:00,2024-04-15T00:06:00+00:00,2
2024-04-15T00:15:00+00:00,2024-04-15T00:16:00+00:00,2
2024-04-15T01:00:00+00:00,2024-04-15T01:01:00+00:00,2
2024-04-22T00:00:00+00:00,2024-04-22T00:03:00+00:00,4
2024-04-22T00:05:00+00:00,2024-04-22T00:07:00+00:00,3
2024-04-22T00:15:00+00:00,2024-04-22T00:17:00+00:00,3
2024-04-22T01:00:00+00:00,2024-04-22T01:02:00+00:00,3
2024-04-29T00:00:00+00:00,2024-04-29T00:10:00+00:00,11
2024-04-29T00:15:00+00:00,2024-04-29T00:20:00+00:00,6
2024-04-29T01:00:00+00:00,2024-04-29T01:05:00+00:00,6
2024-05-06T00:00:00+00:00,2024-05-06T00:02:00+00:00,3
2024-05-06T00:05:00+00:00,2024-05-06T00:06:00+00:00,2
2024-05-06T00:15:00+00:00,2024-05-06T00:16:00+00:00,2
2024-05-06T01:00:00+00:00,2024-05-06T01:01:00+00:00,2
2024-05-13T00:00:00+00:00,2024-05-13T00:01:00+00:00,2
2024-05-13T00:05:00+00:00,2024-05-13T00:05:00+00:00,1
2024-05-13T00:15:00+00:00,2024-05-13T00:15:00+00:00,1
2024-05-13T01:00:00+00:00,2024-05-13T01:00:00+00:00,1
2024-05-20T00:00:00+00:00,2024-05-20T00:01:00+00:00,2
2024-05-20T00:05:00+00:00,2024-05-20T00:05:00+00:00,1
2024-05-20T00:15:00+00:00,2024-05-20T00:15:00+00:00,1
2024-05-20T01:00:00+00:00,2024-05-20T01:00:00+00:00,1
2024-05-27T00:00:00+00:00,2024-05-27T00:01:00+00:00,2
2024-05-27T00:05:00+00:00,2024-05-27T00:05:00+00:00,1
2024-05-27T00:15:00+00:00,2024-05-27T00:15:00+00:00,1
2024-05-27T01:00:00+00:00,2024-05-27T01:00:00+00:00,1
2024-06-03T00:00:00+00:00,2024-06-03T00:01:00+00:00,2
2024-06-03T00:05:00+00:00,2024-06-03T00:05:00+00:00,1
2024-06-03T00:15:00+00:00,2024-06-03T00:15:00+00:00,1
2024-06-03T01:00:00+00:00,2024-06-03T01:00:00+00:00,1
2024-06-10T00:00:00+00:00,2024-06-10T00:01:00+00:00,2
2024-06-10T00:05:00+00:00,2024-06-10T00:05:00+00:00,1
2024-06-10T00:15:00+00:00,2024-06-10T00:15:00+00:00,1
2024-06-10T01:00:00+00:00,2024-06-10T01:00:00+00:00,1
2024-06-17T00:00:00+00:00,2024-06-17T00:01:00+00:00,2
2024-06-17T00:05:00+00:00,2024-06-17T00:05:00+00:00,1
2024-06-17T00:15:00+00:00,2024-06-17T00:15:00+00:00,1
2024-06-17T01:00:00+00:00,2024-06-17T01:00:00+00:00,1
2024-06-24T00:00:00+00:00,2024-06-24T00:01:00+00:00,2
2024-06-24T00:05:00+00:00,2024-06-24T00:05:00+00:00,1
2024-06-24T00:15:00+00:00,2024-06-24T00:15:00+00:00,1
2024-06-24T01:00:00+00:00,2024-06-24T01:00:00+00:00,1
2024-07-01T00:00:00+00:00,2024-07-01T00:01:00+00:00,2
2024-07-01T00:05:00+00:00,2024-07-01T00:05:00+00:00,1
2024-07-01T00:15:00+00:00,2024-07-01T00:15:00+00:00,1
2024-07-01T01:00:00+00:00,2024-07-01T01:00:00+00:00,1
2024-07-08T00:00:00+00:00,2024-07-08T00:01:00+00:00,2
2024-07-08T00:05:00+00:00,2024-07-08T00:05:00+00:00,1
2024-07-08T00:15:00+00:00,2024-07-08T00:15:00+00:00,1
2024-07-08T01:00:00+00:00,2024-07-08T01:00:00+00:00,1
2024-07-15T00:00:00+00:00,2024-07-15T00:02:00+00:00,3
2024-07-15T00:05:00+00:00,2024-07-15T00:06:00+00:00,2
2024-07-15T00:15:00+00:00,2024-07-15T00:16:00+00:00,2
2024-07-15T01:00:00+00:00,2024-07-15T01:01:00+00:00,2
2024-07-22T00:00:00+00:00,2024-07-22T00:01:00+00:00,2
2024-07-22T00:05:00+00:00,2024-07-22T00:05:00+00:00,1
2024-07-22T00:15:00+00:00,2024-07-22T00:15:00+00:00,1
2024-07-22T01:00:00+00:00,2024-07-22T01:00:00+00:00,1
2024-07-29T00:00:00+00:00,2024-07-29T00:01:00+00:00,2
2024-07-29T00:05:00+00:00,2024-07-29T00:05:00+00:00,1
2024-07-29T00:15:00+00:00,2024-07-29T00:15:00+00:00,1
2024-07-29T01:00:00+00:00,2024-07-29T01:00:00+00:00,1
2024-08-05T00:00:00+00:00,2024-08-05T00:01:00+00:00,2
2024-08-05T00:05:00+00:00,2024-08-05T00:05:00+00:00,1
2024-08-05T00:15:00+00:00,2024-08-05T00:15:00+00:00,1
2024-08-05T01:00:00+00:00,2024-08-05T01:00:00+00:00,1
2024-08-12T00:00:00+00:00,2024-08-12T00:01:00+00:00,2
2024-08-12T00:05:00+00:00,2024-08-12T00:05:00+00:00,1
2024-08-12T00:15:00+00:00,2024-08-12T00:15:00+00:00,1
2024-08-12T01:00:00+00:00,2024-08-12T01:00:00+00:00,1
2024-08-19T00:00:00+00:00,2024-08-19T00:01:00+00:00,2
2024-08-19T00:05:00+00:00,2024-08-19T00:05:00+00:00,1
2024-08-19T00:15:00+00:00,2024-08-19T00:15:00+00:00,1
2024-08-19T01:00:00+00:00,2024-08-19T01:00:00+00:00,1
2024-08-26T00:00:00+00:00,2024-08-26T00:08:00+00:00,9
2024-08-26T00:15:00+00:00,2024-08-26T00:18:00+00:00,4
2024-08-26T01:00:00+00:00,2024-08-26T01:03:00+00:00,4
2024-09-02T00:00:00+00:00,2024-09-02T00:03:00+00:00,4
2024-09-02T00:05:00+00:00,2024-09-02T00:07:00+00:00,3
2024-09-02T00:15:00+00:00,2024-09-02T00:17:00+00:00,3
2024-09-02T01:00:00+00:00,2024-09-02T01:02:00+00:00,3
2024-09-09T00:00:00+00:00,2024-09-09T00:01:00+00:00,2
2024-09-09T00:05:00+00:00,2024-09-09T00:05:00+00:00,1
2024-09-09T00:15:00+00:00,2024-09-09T00:15:00+00:00,1
2024-09-09T01:00:00+00:00,2024-09-09T01:00:00+00:00,1
2024-09-16T00:00:00+00:00,2024-09-16T00:01:00+00:00,2
2024-09-16T00:05:00+00:00,2024-09-16T00:05:00+00:00,1
2024-09-16T00:15:00+00:00,2024-09-16T00:15:00+00:00,1
2024-09-16T01:00:00+00:00,2024-09-16T01:00:00+00:00,1
2024-09-23T00:01:00+00:00,2024-09-23T00:03:00+00:00,3
2024-09-23T00:06:00+00:00,2024-09-23T00:07:00+00:00,2
2024-09-23T00:16:00+00:00,2024-09-23T00:17:00+00:00,2
2024-09-23T01:01:00+00:00,2024-09-23T01:02:00+00:00,2
2024-09-30T00:01:00+00:00,2024-09-30T00:11:00+00:00,11
2024-09-30T00:13:00+00:00,2024-09-30T00:47:00+00:00,35
2024-09-30T01:01:00+00:00,2024-09-30T01:06:00+00:00,6
2024-09-30T01:13:00+00:00,2024-09-30T01:14:00+00:00,2
2024-09-30T01:22:00+00:00,2024-09-30T01:32:00+00:00,11
2024-10-07T00:00:00+00:00,2024-10-07T00:01:00+00:00,2
2024-10-07T00:05:00+00:00,2024-10-07T00:05:00+00:00,1
2024-10-07T00:15:00+00:00,2024-10-07T00:15:00+00:00,1
2024-10-07T01:00:00+00:00,2024-10-07T01:00:00+00:00,1
2024-10-14T00:00:00+00:00,2024-10-14T00:02:00+00:00,3
2024-10-14T00:05:00+00:00,2024-10-14T00:06:00+00:00,2
2024-10-14T00:15:00+00:00,2024-10-14T00:16:00+00:00,2
2024-10-14T01:00:00+00:00,2024-10-14T01:01:00+00:00,2
2024-10-21T00:00:00+00:00,2024-10-21T00:02:00+00:00,3
2024-10-21T00:05:00+00:00,2024-10-21T00:06:00+00:00,2
2024-10-21T00:15:00+00:00,2024-10-21T00:16:00+00:00,2
2024-10-21T01:00:00+00:00,2024-10-21T01:01:00+00:00,2
2024-10-27T23:01:00+00:00,2024-10-27T23:02:00+00:00,2
2024-10-27T23:06:00+00:00,2024-10-27T23:06:00+00:00,1
2024-10-27T23:16:00+00:00,2024-10-27T23:16:00+00:00,1
2024-10-28T00:01:00+00:00,2024-10-28T00:01:00+00:00,1
2024-11-04T00:00:00+00:00,2024-11-04T00:01:00+00:00,2
2024-11-04T00:05:00+00:00,2024-11-04T00:05:00+00:00,1
2024-11-04T00:15:00+00:00,2024-11-04T00:15:00+00:00,1
2024-11-04T01:00:00+00:00,2024-11-04T01:00:00+00:00,1
2024-11-11T00:00:00+00:00,2024-11-11T00:01:00+00:00,2
2024-11-11T00:05:00+00:00,2024-11-11T00:05:00+00:00,1
2024-11-11T00:15:00+00:00,2024-11-11T00:15:00+00:00,1
2024-11-11T01:00:00+00:00,2024-11-11T01:00:00+00:00,1
2024-11-18T00:00:00+00:00,2024-11-18T00:03:00+00:00,4
2024-11-18T00:05:00+00:00,2024-11-18T00:07:00+00:00,3
2024-11-18T00:15:00+00:00,2024-11-18T00:17:00+00:00,3
2024-11-18T01:00:00+00:00,2024-11-18T01:02:00+00:00,3
2024-11-25T00:00:00+00:00,2024-11-25T00:01:00+00:00,2
2024-11-25T00:05:00+00:00,2024-11-25T00:05:00+00:00,1
2024-11-25T00:15:00+00:00,2024-11-25T00:15:00+00:00,1
2024-11-25T01:00:00+00:00,2024-11-25T01:00:00+00:00,1
2024-12-02T00:00:00+00:00,2024-12-02T00:02:00+00:00,3
2024-12-02T00:05:00+00:00,2024-12-02T00:06:00+00:00,2
2024-12-02T00:15:00+00:00,2024-12-02T00:16:00+00:00,2
2024-12-02T01:00:00+00:00,2024-12-02T01:01:00+00:00,2
2024-12-09T00:00:00+00:00,2024-12-09T00:02:00+00:00,3
2024-12-09T00:05:00+00:00,2024-12-09T00:06:00+00:00,2
2024-12-09T00:15:00+00:00,2024-12-09T00:16:00+00:00,2
2024-12-09T01:00:00+00:00,2024-12-09T01:01:00+00:00,2
2024-12-16T00:00:00+00:00,2024-12-16T00:01:00+00:00,2
2024-12-16T00:05:00+00:00,2024-12-16T00:05:00+00:00,1
2024-12-16T00:15:00+00:00,2024-12-16T00:15:00+00:00,1
2024-12-16T01:00:00+00:00,2024-12-16T01:00:00+00:00,1
2024-12-23T00:00:00+00:00,2024-12-23T00:03:00+00:00,4
2024-12-23T00:05:00+00:00,2024-12-23T00:07:00+00:00,3
2024-12-23T00:15:00+00:00,2024-12-23T00:17:00+00:00,3
2024-12-23T01:00:00+00:00,2024-12-23T01:02:00+00:00,3
2024-12-26T08:00:00+00:00,2024-12-26T08:01:00+00:00,2
2024-12-26T08:05:00+00:00,2024-12-26T08:05:00+00:00,1
2024-12-26T08:15:00+00:00,2024-12-26T08:15:00+00:00,1
2024-12-26T09:00:00+00:00,2024-12-26T09:00:00+00:00,1
2024-12-30T00:00:00+00:00,2024-12-30T00:03:00+00:00,4
2024-12-30T00:05:00+00:00,2024-12-30T00:07:00+00:00,3
2024-12-30T00:15:00+00:00,2024-12-30T00:17:00+00:00,3
2024-12-30T01:00:00+00:00,2024-12-30T01:02:00+00:00,3
